time,id,username,text
2021-11-18 08:23:37+00:00,1461248717076545536,Aktual Official,b'Duh! Ribuan Data Personil Polri Bocor dan Dibagikan Secara\xc2\xa0Gratis? https://t.co/crdVQBknKv'
2021-11-18 08:17:33+00:00,1461247189787856896,detikcom,"b'Kebocoran data pribadi kembali terjadi, nahasnya kali ini menimpa kepolisian. Diduga ribuan data anggota polisi bocor dan dibagikan secara gratis di internet. https://t.co/zJvzBu7jfa'"
2021-11-18 08:13:20+00:00,1461246131300487171,candra arifka,"b'@democrazymedia sering banget data pemerintah bocor, udah kayak open source aja'"
2021-11-18 07:48:39+00:00,1461239917216894976,Shela Marliana,"b'Waduh, Ribuan Data Anggota Polisi Bocor di Internet https://t.co/5zR4mWRDBb'"
2021-11-18 07:45:55+00:00,1461239231460773888,AF,"b'Data Polri bocor, jadi keinget episode Ticking Clocks di Brooklyn Nine-Nine. Bahaya kalau data anggota polisi yang masih bertugas jadi under-cover agent terungkap.\n\nPray for the best.\n\nSource:\nhttps://t.co/eaCeXt0NOr https://t.co/9MBFJptFmo'"
2021-11-18 07:30:15+00:00,1461235286092832771,𝐌𝐚𝐬𝐛𝐚𝐦 (Fully 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐞𝐝)⚡️,b'data di quora ngapa bocor ke twitter dah'
2021-11-18 07:29:22+00:00,1461235062884556800,suarapakar.com,"b'Peretas Brasil Son1x kembali beraksi dan meretas situs kepolisian Indonesia. Sebanyak 28 ribu data diduga milik Kepolisian Republik Indonesia bocor dan disebar gratis oleh salah satu warganet di Twitter, Kamis (18/11/2021).\n\nhttps://t.co/fJyluqB7DJ'"
2021-11-18 07:26:10+00:00,1461234260111609857,OposisiCerdas.com,"b'Database Polri Kena Hack, Semua Data Polisi Berkasus Bocor, Ada 3 Jenderal\nhttps://t.co/NVOOdsDvo8'"
2021-11-18 07:18:02+00:00,1461232211743559683,tvOneNews,b'Lembaga Riset Siber CISSReC: Berbahaya Ribuan Data Polri Bocor &amp; Dibagikan Gratis https://t.co/PCpzSVmPbq'
2021-11-18 07:15:16+00:00,1461231515719716867,Sobat 🅰️T🅰️🅿️ 🏠🏠🏠,b'@CNNIndonesia Apapun datanya yg bocor itu menunjukkan kelemahan pertahanan cyber data'
2021-11-18 07:11:19+00:00,1461230520528867329,uzone.id,b'Data Polri Bocor Berisi Kasus Anggota yang Bermasalah? #uzoneID #lifestyle #viral https://t.co/bIfipXI8Di'
2021-11-18 07:10:04+00:00,1461230205918343172,Liputan6.com,b'Polri Usut Dugaan Data Pribadi Anggota Bocor di Forum Online https://t.co/1AR0CGoUj1'
2021-11-18 07:09:16+00:00,1461230006827245568,Ayo Cirebon,b'https://t.co/TJAzKEkHtH'
2021-11-18 07:02:00+00:00,1461228176621727744,Liputan6.com,"b'Pakar Keamanan Siber, Pratama Persadha, mengungkap data pribadi personil Polri diduga bocor di forum online. https://t.co/z0O1gXG9Gh'"
2021-11-18 06:57:53+00:00,1461227142763597825,"JEPRET.!! Karet na 2,LADA.!! 🔥🔥","b'Data base mabes polri di hack.!\nData anggota berkasus bocor,\nAda 3 nama jendral di dalamnya.\nKok bisa? Mudah amat di bobol?\nCoba minta bantuan ke emak biar servernya aman,emak pakein saefi bekok aduhayyy.,eeiittt...tapi tergantung,transferannya dulu...\nKabooorrr..\xf0\x9f\x98\x82\xf0\x9f\x9a\x9c\xf0\x9f\x92\xa8'"
2021-11-18 06:51:34+00:00,1461225552757477377,CNN Indonesia,b'Pakar Siber: Data Bocor adalah Data Pelanggaran Anggota Polri https://t.co/hipwh68PRu'
2021-11-18 06:51:23+00:00,1461225504325857284,Republika.co.id,b'Data yang bocor kemungkinan merupakan data pelanggaran yang dilakukan personel Polri. https://t.co/eVTdEl4UOI'
2021-11-18 06:45:00+00:00,1461223898247151619,DEMOCRAZY News,"b'Buntut Database Polri Kena Hack, Semua Data Polisi Berkasus Bocor, Ada Nama 3 Jenderal Ini\nhttps://t.co/yvjje1vwGy'"
2021-11-18 06:43:36+00:00,1461223546517028866,Rasain_ga,b'(Data Polri Dilaporkan Bocor di Web)\nhttps://t.co/2QWa66p8H4\n\n#shopee #racunshopee #ootd\n\nhttps://t.co/j70GgL2nwu \xe2\x80\x93 Setelah serangan deface yang terjadi ke web page pemerintah dalam hal ini Badan Siber dan Sandi Negara (BSSN) beberapa w...\nhttps://t.co/B8N4UfPRlY https://t.co/vh6N6GQImG'
2021-11-18 06:42:07+00:00,1461223171948875781,Telusur.co.id,b'Ribuan Data Polri Bocor Dan Dibagikan Secara Gratis di Forum Online'
2021-11-18 06:37:19+00:00,1461221967533461512,Liputan6.com,b'Ada dua database Polri yang diboborkan hacker. Apa saja isinya?\nhttps://t.co/2GoLjvilrf'
2021-11-18 06:33:29+00:00,1461221002583629824,cakrawala rafflesia,"b'Data Anggota Bocor, Pakar Sebut Situs Polri Berkali-kali\xc2\xa0Diretas https://t.co/lXhpdpy8jV'"
2021-11-18 06:29:24+00:00,1461219971774754819,Cendana News,b'Diduga Data Polri Bocor dan Dibagikan\xc2\xa0Gratis https://t.co/rDy0NunmXt'
2021-11-18 06:29:03+00:00,1461219883769688071,suaradotcom,"b'Peretasan yang dilakukan pun beragam mulai dari pengubahan penampilan (deface), mengubah menjadi situs judi online bahkan pencurian database personilnya.\n\nhttps://t.co/maSqyow7iZ'"
2021-11-18 06:22:34+00:00,1461218253225672704,ANTARASULSEL.Com,b'CISSReC: Ribuan data Polri bocor dan dibagikan secara gratis di forum internet https://t.co/lGDqg42igE'
2021-11-18 06:19:52+00:00,1461217575933657089,suaradotcom,b'Peretas tersebut memberikan link yang bisa diunduh berisikan sampel hasil peretasan yakni databese personil Polri.\n\nhttps://t.co/Dns7rrrOnr'
2021-11-18 06:18:56+00:00,1461217338326278146,Jawa Pos,b'Data Polri Dilaporkan Bocor di Internet https://t.co/iDamyuobol'
2021-11-18 06:18:02+00:00,1461217112249147403,Tekno Liputan6,b'Ini Jenis Data Pribadi Anggota Polri yang Diduga Bocor di Forum Online https://t.co/rUQ5x93nqc'
2021-11-18 06:07:41+00:00,1461214506365849606,Merdeka.com,b'Data Pribadi Personel Polri Diduga Bocor https://t.co/ZRXkta3lLC'
2021-11-18 06:01:01+00:00,1461212832259706882,ₖₐₙg Cₒₘₒₜ,"b'Situs Kepolisian Republik Indonesia (Polri) menjadi korban peretasan oleh hacker asal Brasil, Son1x.\n-\nAkibat ulah Son1x, setidaknya terdapat 28 ribu data milik Polri yang bocor hingga tersebar ke media sosial Twitter, Rabu (17/11/2021).\n-\n#dukungMUI \n-\nRumor \nMahasiswa https://t.co/FHqjquiapc'"
2021-11-18 05:56:04+00:00,1461211584357826562,Tekno Liputan6,b'Data Pribadi Personil Polri Diduga Bocor di Forum Online https://t.co/4vQuzvBQBa'
2021-11-18 05:56:02+00:00,1461211576447365121,JPNN.com,b'Pakar keamanan siber Pratama Persadha mengatakan data personel Polri diduga bocor dan dibagikan secara gratis di forum online.\xc2\xa0 #Polri https://t.co/mEfC89LH6O'
2021-11-18 05:46:03+00:00,1461209064608657411,Baron Van Jogja,b'Hebaat...!\nhttps://t.co/hz7nPAF6h8'
2021-11-18 05:41:59+00:00,1461208038824497154,Liputan6.com,b'Pakar Keamanan Siber mengungkap data pribadi personil Polri diduga sudah bocor di forum online.\nhttps://t.co/z0O1gXG9Gh'
2021-11-18 05:37:17+00:00,1461206857989582850,CAESAR,"b'Boljug nih VOI, tweet aslinya udah ilang eh ternyata dia keep di website dia semua textnya bukan embedded jadi masih ada termasuk link ke database yang bocor :))\n\nhttps://t.co/XaotTygczX'"
2021-11-18 05:22:51+00:00,1461203223822356482,dara.co.id,"b'Ribuan Data Polri Bocor, Pakar Siber Pratama Persadha Sarankan\xc2\xa0Begini https://t.co/IbIn8FXuD7'"
2021-11-18 04:47:08+00:00,1461194238004137989,WongCilikButuhMakan,b'https://t.co/oUtGqZVlbu'
2021-11-18 04:44:00+00:00,1461193449852456961,BERITA POLITIK,"b'Gawat! Hacker Brazil Bobol Database Polri, Semua Data Pribadi Bocor https://t.co/RfG4gm0iJE https://t.co/GJSKI7jUUG'"
2021-11-18 03:57:21+00:00,1461181708431093761,Putra05⬅️,b'@tvOneNews \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\nData pemilik negeri bocor\nBagaimana dgn data kami yg menumpang ini?\nPasti tidak aman...'
2021-11-18 03:45:00+00:00,1461178599738728449,DEMOCRAZY News,"b'Gawat! Hacker Brazil Bobol Database Polri, Semua Data Pribadi Bocor\nhttps://t.co/EsgUfpW7Aj'"
2021-11-18 03:28:43+00:00,1461174502222532612,Faisal Darmawan Hr.,"b'@the_darth_maul_ @txtdrberseragam ohya kalo boleh tau, data yang diretas dari BSSN data apa ya mas? kalo polri ini kan data pegawai polisinya yang bocor..'"
2021-11-18 03:23:58+00:00,1461173307026583552,Suwanto Raharjo,b'Bagaimana isi tabel2 dalam sebuah basis data relasional dapat bocor kemana-mana ? Faktornya tentu banyak dan macem-macem yang penyelesaiannya ngak bisa dilakukan secara parsial.\n#databasesecurity  #databocor #nulisbuku #informatikaakprind #keamanansiber'
2021-11-18 02:22:48+00:00,1461157912584146947,®,"b'Aku kepikiran, seaman apa data pemerintah kok bobol gini. Sebagai user, bukan admin, gk kebayang kerjaanku yg isinya data orang semua bocor, ntar gimana hebohnya \xf0\x9f\x98\xac https://t.co/EptGku4Mz6'"
2021-11-18 01:40:21+00:00,1461147233798082564,ZaLDi,"b'Nanti klarifikasinya kan, ""Tidak terjadi peretasan di sistem kami"" atau ""Semua data informasi internal tetap aman dan tidak ada yang bocor"" https://t.co/JG4t0fKlvr'"
2021-11-17 23:22:02+00:00,1461112425156001794,Tambleg,"b'@kikysaputrii Iya nih semenjak ada kasus data bocor, tsel jd gimana gitu,,'"
2021-11-17 22:18:33+00:00,1461096447693131777,°mei° pyororo,b'@tubirfess Tapi selain dr alamat paket data manusia di indonesia sudah bocor juga \xf0\x9f\x98\xad'
2021-11-17 18:04:35+00:00,1461032535916351490,ri s m,b'@tubirfess Data bocor itumah'
2021-11-17 17:43:05+00:00,1461027124840579075,Luke,"b'Kayaknya ini data bocor, soalnya kena yg emang sering belanja cod https://t.co/hy18TUYvM4'"
2021-11-17 16:22:35+00:00,1461006867144925188,Ven~ 🌻OPEN TF PayPal,"b'@tubirfess Eh ini ada yg pernah bikin threadnya, udah sindikat ini dan di thread bilang kalau kemungkinan besar data bocor dibandingin sama kemungkinan orang ngais2 sampah buat liat alamat.'"
2021-11-17 15:52:23+00:00,1460999264222400512,Halip,b'Gila nih hackers dari Amerika latin basis data (database) Polri bocor ke publik haha \xf0\x9f\x98\x82 https://t.co/C7xlMt3kx1'
2021-11-17 14:17:30+00:00,1460975387932909569,Elok,b'@Avatar_Rokupang @KediriFess bisa taunya kalo data bocor itu gimana?'
2021-11-17 13:26:19+00:00,1460962506621341699,irwan l RUMINATION,b'@redandviollet tapi kan itu minnie kasih waktu nya kali makanya vlive nya yg tadi di hapus takut data bocor \xf0\x9f\x98\x82'
2021-11-17 10:20:04+00:00,1460915636029181959,dzaki,b'@CNNIndonesia Data penduduk aja masih banyak yg bocor....'
2021-11-17 10:04:07+00:00,1460911622772310018,iqbal,"b'Hallo @BANKBRI_ID tolong tindaklanjutnya, kenapa data nasabah kartu kredit bri bisa bocor ke CHUBB-life insurance tolong tanggung jawab...'"
2021-11-17 08:44:30+00:00,1460891585130876928,🐲🐉 | Read Vinland Saga,"b'Mau verifikasi data tokped aja nggak bisa dikasih watermark dulu KTPnya. Selama belum ada perlindungan data konsumen kalau data bocor di Indonesia, jujur saya was-was ya. Mungkin bisa dikasih opsi biar bisa upload KTP via gallery (tidak direct langsung dari kamera) @TokopediaCare'"
2021-11-17 06:51:42+00:00,1460863196844097539,TIFA,"b'Tiap hari ditelponin sales kartu kredit, sales rumah, sales mobil \n\nIni data apa bocor apa gimana? \xf0\x9f\x98\x91'"
2021-11-17 04:42:32+00:00,1460830691470446598,Me🇹🇷🇮🇩,"b'@zarazettirazr Bocar bocor aja kayak ember, apa sih data yg gak bisa bocor di Indonesia?. Edisi Ruwetnesia !!'"
2021-11-17 04:36:35+00:00,1460829194418458626,GUARANTEED SHENHE HAVER,b'@zwolftenaugust Coba scroll ke bawah. Biasanya ditulis breachnua darimana. Gw dari tokped yg kasus data bocor itu wkwk'
2021-11-17 04:26:24+00:00,1460826630440382468,aci,b'@mempersulit wkwkwkw berarti bocor ya data ne'
2021-11-17 04:13:47+00:00,1460823455046115328,amien aja,"b'Min @HaloBCA Tadi ada yg call saya nawarin kta dari dbs, trus bilang dpt no saya dari pt aki dimana no saya d dpt dari pembukaan rekening bank. Saya cm punya satu akun rekening dan itu d bca. Gmana data nomor hp kok bisa bocor ke pihak lain https://t.co/dVi4AK3V8a'"
2021-11-17 03:00:18+00:00,1460804965765505029,Putra Lubbis,"b""Kamu gak perlu khawatir data akan 'bocor', karena kerahasiaan dan keamanan informasi kamu adalah prioritas kami. Semua informasi yang kamu berikan tidak akan dibuka tanpa persetujuanmu.\n\xc2\xa0\nKerahasiaan informasi kamu dijamin oleh undang-undang.\n\xc2\xa0\n#updatestatus #BERANIUpdateStatus https://t.co/goCwttHtDq"""
2021-11-17 02:08:30+00:00,1460791929507958785,☆ TVIXXQ ☆,"b'@Dyanasthasia You should fear now; data NIK Presiden Jokowi sudah ketahuan oleh publik, jual beli data kependudukan Indonesia bocor lewat aplikasi ini dan tiga bulan lalu sudah ada sekitar enam orang di Twitter yang lapor ATMnya dibobol oleh hacker dari negara lain.'"
2021-11-16 23:54:54+00:00,1460758308432666629,dracan,"b'@jeniushelp Ga membagikan data min. Tapi data saya emang bocor sebelumnya makanya ditelepon dan meyakinkan sekali modusnya.\n\nIni ga perlu jenius untuk memahami, asalkan jujur'"
2021-11-16 23:21:41+00:00,1460749949134508040,dracan,b'@jeniushelp Data tapi udah bocor halus sejak 2020 min'
2021-11-16 23:15:56+00:00,1460748502284210176,dracan,"b'@jeniushelp @hsn19 Kenapa ga langsung jawab aja kalo emang ada solusinya min?\n\nBank ga perlu lah segitu takutnya ketahuan data bocor, kan brand jenius itu jujur ... harusnya'"
2021-11-16 12:54:41+00:00,1460592157006331905,Jaringan Akademisi GERAK,"b'Ketika kasus lama ditangani, misalnya, data bocor di sosial media, kampus akan sibuk memadamkan kebakaran dan bisa lupa pada kasus yang harus ditangani. Karena itu, penting mempunyai sistem aduan KS yang cepat, sensitif, dan berpihak pada korban di Perguruan Tinggi.'"
2021-11-16 12:50:49+00:00,1460591185748135936,Dear케이 ☀️,b'@dowoonverse WKWKWKKWKW ALL HAIL AKUN PRIV \xf0\x9f\x98\x97\xf0\x9f\x98\x97\xf0\x9f\x98\x97\n\nLebih panik kalo akun priv ke publish dibanding data bocor /j'
2021-11-16 08:22:27+00:00,1460523646657589248,avizena zen,b'Kamu gak perlu takut nomor pin atau data lain bocor kalau pakai kartu debit BCA chip #ChipLebihSip'
2021-11-16 07:23:10+00:00,1460508728776486919,isoll,"b'Apalagi bisa dengan mengganti ke kartu debit ber Chip, kita bisa menggunakan layanan debit online dengan aman nggak takut data kita bocor #ChipLebihSip'"
2021-11-16 07:10:15+00:00,1460505480103530499,ismiiw🌻🌈,b'@ysxhhh Di oren ada tapi takut data bocor'
2021-11-16 06:40:31+00:00,1460497996391481346,á,b'Hampir setiap hari jg brute forcenya. Entah kenapa gw menuduh tokped karna sempet bocor data pelanggan (meskipun udah sempet gw ganti password)'
2021-11-16 04:37:37+00:00,1460467068650733571,Melékmedia,"b'Dari sekian banyak kasus kebocoran data di Indonesia, siapa yang sudah mempertanggungjawabkannya? Kepada publik, pengguna yang datanya telanjur bocor?'"
2021-11-16 04:19:26+00:00,1460462492337930242,jaje,b'@QUANXlE \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad mending kita jd juniornya nikmir ntar dipanggil pas ada data negara bocor'
2021-11-16 04:16:54+00:00,1460461851137871884,Melékmedia,b'Contoh liputan kasus kebocoran data pribadi di Indonesia:\n\nData Pribadi yang Bocor Diduga Kuat Identik dengan Data BPJS Kesehatan https://t.co/JvkzTqQLJ3'
2021-11-16 04:00:48+00:00,1460457801537392643,🌻 𝓑𝓲𝓲𝓑𝓲𝓲 🌻,b'@bonngbudi Saya sering dpt penipuan gini om...\nKok bisa ya data kita bocor gini...heran'
2021-11-16 04:00:11+00:00,1460457646939459587,Melékmedia,"b'Kalau data di sebuah platform bocor, pengelola wajib memberitahukan ke pengguna secara cepat dan detail. \n\nJangan nunggu viral baru komentar... https://t.co/e7709eN9uJ'"
2021-11-16 03:25:51+00:00,1460449005486231555,nanda rizkika,"b'Pernah make canva nggak, tapi data bocor dari situ https://t.co/St25dx4vVv'"
2021-11-16 03:00:42+00:00,1460442678106095617,lia🍀,"b'@hidup_cuma itu biasanya data nomornya bocor kak, aku dulu sering gitu sekarang dah ganti'"
2021-11-16 02:59:09+00:00,1460442287930953731,Nabsap,"b""Kamu gak perlu khawatir data akan 'bocor', karena kerahasiaan dan keamanan informasi kamu adalah prioritas kami. Semua informasi yang kamu berikan tidak akan dibuka tanpa persetujuanmu. Kerahasiaan informasi kamu dijamin oleh undang-undang.\nYuk, #BeraniKepoSekarang https://t.co/CMqrwxWxCd"""
2021-11-16 02:01:53+00:00,1460427873458688003,bs 钟火遠,"b'gw mau daftar fucksin online ga bisa karna semalam gw baru download pedulilindungi. isi datang my full name and NIK e-ektp. eh tertulis di bawah kalau gw udah regis daftar di suruh hubungi 911.\n\n\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac siapa yg pake ktp gw ya \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac data gw, gw merasa aman aja bisa bocor. \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac'"
2021-11-15 13:54:51+00:00,1460244911488339972,빅리키 🍓,"b'@txtdaribogor @AdriantoRafid Tah eta, bisa-bisanya web resmi kpu Bogor uploadin ktp, ini mungkin data di database ya tp kenapa bisa bocor.......'"
2021-11-15 12:23:58+00:00,1460222039147487233,Reece,b'TOP UP 800rb ke @ovo_id pakai bank @bankmandiri atas Nama SUTRISNO HADI tp Kok nyasar ke no hp OVO orang Lain atas Nama REZA OKTIANANTA HADYAN PUTR????? Itu siapaaa? Kok nomernya ke duplikasi @Telkomsel ayoklah tolong data bocor Terus.'
2021-11-15 10:24:46+00:00,1460192042949103618,bianca is ♡ing ronz,b'@bertanyarl nder..siapa tau data kamu bocor disalahgunakan. temen aku pernah soalnya'
2021-11-15 10:22:56+00:00,1460191578950037511,bila.,b'@bertanyarl Itu bisa jd data diri kamu bocor terus ada yg make gasii??'
2021-11-15 08:33:12+00:00,1460163966492049411,Angah Anak No. 2,b'@FctcMalaysia @Khairykj @judasmad @KKMPutrajaya @501Awani @beritartm Salam tuan ada jaminan pelindungan data peribadi pengadu tidak bocor dan tidak timbul ancaman keselamatan kepada pihak yang buat aduan?'
2021-11-15 06:32:00+00:00,1460133466293501953,cici🌻,b'@cocowcoco bisa jd data km bocor'
2021-11-15 05:57:07+00:00,1460124687623622659,Mas-mas biasa,b'@unauthority Gak heran kenapa data di indonesia gampang bocor'
2021-11-15 05:27:24+00:00,1460117208357490692,Benuuu,b'Negara wakanda lebih sering bocor data penduduknya aja cmn klarifikasi https://t.co/1hrgB0LRZM'
2021-11-15 04:28:11+00:00,1460102304015679490,ABR,"b'salah alamat karena mnrt sy bkn ke eksekutif yg utama tapi legislatif, baru lembaga lain nya nyusul\n\n20A 28d 28 A. Ranah ptun, loss/damages sdh ada (data bocor), kerugian sdh ada jg dlm hal teror (mental health assess dgn econ), demand, restore the oversight mechanism frm dpr'"
2021-11-15 02:44:25+00:00,1460076189922455558,Mas-Mas Biasa,b'data bocor\nganti nomor'
2021-11-15 02:41:50+00:00,1460075542011531266,Hngogey,"b'@tvindonesiawkwk ""Jangan cetak sertifikat vaksin jadi kartu fisik, nanti datanya bocor dan dijual""\n\n""Gblk, data kita udah jadi sampah dari dulu kali. Wake up, bitch!"" https://t.co/rWvc85jQr5'"
2021-11-15 01:38:31+00:00,1460059608790102023,nea OPEN,"b""kamu order, jika melanggar maka garansi akan hangus\n\xe2\x98\x85 App yang membutuhkan data/email cust, TIDAK akan bocor, mohon dipastikan terlebih dahulu tidak ada typo \n\xe2\x98\x86 Proses orderan dikerjakan sesuai antrian, so be patient &amp;&amp; don't be rush OK\n\n\xe2\x80\x94 HAPPY SHOPPING ! \xe2\x98\x86\xe2\x98\x85\n\xc2\xa9 sunqtaro"""
2021-11-14 15:21:07+00:00,1459904234476879873,akun,b'@karirfess sebenarnya gak boleh baru tahap awal sudah suruh ngirim berkas kayak gini karena banyak kasus data bocor'
2021-11-14 14:19:24+00:00,1459888699349422086,Dodi Gamaliel 🇮🇩🇬🇧,"b'@Jerseyforum Maksa Yamaha supaya dia ganti ban dari Michelin ke Bridgestone karena keteteran ngelawan Stoner di tahun 2007.\n\nKarena Lorenzo, rekan setimnya waktu itu, masih pake Michelin, Yamaha harus bikin 2 ruang pit terpisah supaya data Rossi-Bridgestone gak bocor ke Lorenzo-Michelin'"
2021-11-14 12:52:24+00:00,1459866806961672203,Yulian,b'@chacha_p1np1n @infomalang https://t.co/IJaC3BEHtK'
2021-11-14 12:11:56+00:00,1459856623187283970,drama alter,"b'Dear angel...\nselama Mimin verifikasi jika ada data KTP bocor, atau Mimin ada cabul minta foto or video seksi, tlg QRT aja twit ini, Mimin tutup akun permanent. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'"
2021-11-14 10:27:14+00:00,1459830273273581569,biwu.,"b'@iGetHaru oalah aku juga kurang tau sebenernya, cuma aku denger-denger udah ga boleh krn data bisa bocor gituu'"
2021-11-14 10:08:27+00:00,1459825547429625862,dracan,"b'@JeniusConnect @rendyraffa Karena data bocor halus maka nasabah terpedaya oleh penipu. Nasbah kirain aman di jenius btpn, ga tahunya jebakan betmen.\nLogikanya gitu.\n\nJadi bukan karena ""nasabah terpedaya maka jenius btpn melindungi nasabahnya"". Ini logika terbalik, sesat pikir pembodohan publik'"
2021-11-14 07:48:34+00:00,1459790344594214913,Math,"b'@Telkomsel Bener2 dah isinya template semua :(\n1. Dm sesuai perintah di tweet (topic data bocor)\n2. Respon template (topic sms spam nomor aktivasi), minta data diri\n3. Template ganti cs \nGausah deh gajadi'"
2021-11-14 04:06:06+00:00,1459734360815386626,drama alter,"b'SUBES !! HALLO SUBES !! \n""Kebenaran akan datang pada waktu yg tepat"" \nDr case ini ada bbrp point : \n- Verif itu bukan soal cara, tapi OKNUM. Gw verif pakai ktp, tdk ada data bocor, krn kredibilitas. Tdk ada angel yg rendahkan harkat dan martabatnya \xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/wTV5Z6xFyW'"
2021-11-14 03:16:26+00:00,1459721858727612419,꧁jajansai~redi sealed memo20+POB꧂,b'@bonvoyajeon Tp kl aku kasih ripiw pasti aku pilih tanpa uname. Masa data kita bocor \xf0\x9f\xa4\x94'
2021-11-14 00:05:02+00:00,1459673694964379651,Jawa Pos,b'Teror Penagihan hingga Ancaman Data Pribadi Bocor https://t.co/CbHB2J1tp8'
2021-11-13 17:09:33+00:00,1459569133096341506,CanduKenikmatan,"b'@rindubulanq @New_boyz_Sby tambahan tips, kalo ada keperluan yang mengharuskan memberikan KTP, jangan lupa foto KTPnya di kasi watermark dulu, dikasih nama/perusahaan yang KTPnya akan kita kasih. jadi kalo ada terjadi sesuatu yg memakai KTP kita, kita tahu data KTPnya bocor dari mana.'"
2021-11-13 15:13:05+00:00,1459539823056732161,pan,b'@HybenggQueen @Plussiena @CrimsonHeart___ @VIVlNZ Hal yang stan angin harus tau:\n- Buddy hanya berurusan dengan perusahaan\n- Alasan pemutusan kontrak\n- Trademark GFRIEND\n- Weverse Membership Refund\n- Data buddy yang bocor'
